,reviewText,sentiment,pred
6407,I hate it it sucked so bad never get this thing and I don't recommend it ethar it sucks poop,0,0.0
6408,I love the sound quailty. I discovered this song and decided I loved this band. I promise you if you like this band then you will love this song.,1,1.0
6409,Good stuff. R & B sound of yester-year.,1,1.0
6410,"THIS SONG IS WONDERFUL! IT HELPED ME MAKE IT THROUGH A VERY TRYING STAGE IN MY LIFE. IF YOU ARE EVER GOING THROUGH ANYTHING, STOP AND LISTEN TO THE WORDS OF THIS SONG.....THEY WILL BLESS YOU,",1,1.0
6411,This song makes you want to get up and dance.  Buy it.,1,1.0
6412,"Nothing special about the song, itself. It is energetic, I'll say that much. The lyrics make no sense, though. I mean ""Whiskey seems to be my holy water...""? Does that mean he has an aversion to whiskey? (Whoever heard of a musician hating whiskey?) Or is is he saying he loves whiskey (Which makes sense with the rest of the song), and he's freakin' clueless how vampires work?
The rest of the song doesn't get better, lyrically or musically.
Hating it...",0,0.0
6413,"This is a re-recording of Party Rock Anthem by a different group, NOT LMAFO. I wasted .99 on a rip off-ed song. Booooo!!!!",0,1.0
6414,this one was not the right pick.  it was a remix or something was weird with the sound anyway.  the kids didn't appreciate this one.,0,0.0
6415,"Great song! Perfect for an exercise playlist. I also have it on a morning playlist to get me moving. Start every day with your favorite songs, it sets the mood.",1,1.0
6416,"it isn't the one by lmfao and you do not want to buy it, trust me. Always look at the description.",0,1.0
6417,The preview for the song did not help me to realize that the version was just different to take away from the nostalgia of having heard the song before.,0,0.0
6418,"I guess I got click happy and bought this thinking it was LMFAO, worst dollar spent.
The sound quality is rather poor, do yourself a favor and search for LMFAO Party Rock Anthem, WAY better.",0,0.0
6419,"Not a fan of this music, even though I do really like his nylon-string guitar work on Al Stewart's live album",0,0.0
6420,"This album is headlined by the title, it's also the best song on the album. However, The Grand Floridian Society Orchestra's second album ""Puttin' On The Ritz"" packs in old time classics with as much charm and hidden treasures as the spectacular hotel itself. Featuring about 45 minutes of nearly forgotten hits of the 20s and 30s, the album misses the familiarity of the band's first release but repents itself with lush sound and soothing vocals; an odd solo in ""Boo Hoo"", however, is a tad off-putting, but doesn't scrape this otherwise grand album!",1,1.0
6421,"Let me 1st just say this....The fact that these guys aren't signed to a major label or at the least touring the world is flat out crime.

The Bastard Suns are one of those bands that putting any label on them is just not going to do them justice.  To describe there sound I'd say at their heart it's punk.  Heavily influenced by Rancid, Bad Religion, Sublime, House of Pain, & some Rockabilly Soul.  The band is amazingly tight, the drummer is just incredible, & the singers voice.....what can I say.....it's phenomenal!  There's no strain to it or falsetto, it's like Jameson Whiskey, smooth & harsh at the same time.

Their originals are great, fun, pub songs, and the covers they choose suit them perfectly.  And in case you haven't listened to other EP's the song selections suit the Season they were written for perfectly! These EP's are an incredibly original way to put out their music.  They allow their fans to get to know each song well enough to sing along to them & right when you start jonesing for more...POW!  A new one was released.

Buy all 4 of these EP's you won't regret it!",1,0.0
6422,There horrible!!!!!!,0,1.0
6423,"A cherished reminder of the late Mike Porcaro, purchased prior to his death. Great hearing some Toto classics and other tracks with a few different players. Excellent musicianship as you'd expect.",1,1.0
6424,Thought it would be great to give to my kids. This is something they can also hand down to my grandkids as well.,1,1.0
6425,"Touches me, no matter what mood I'm in. Keep it in the cloud yall. Great is the day he took your place.",1,1.0
6426,"I downloaded them when they were free, and wish they had more.  They definitely have amazing talent...I love the singer's voice.
I'll definitely wait for them to release their full album for me to buy.",1,0.0
6427,"I don't remember this song, so it probably sucks.",0,0.0
6428,"This is one of my favorite recordings of I'll Tell Me Ma because the performers aren't trying to run a race with it.  It's a personal choice, and my choice is to listen to performances that don't try to cram as many notes into a second as can be pushed.  That's just me.

In this recording of an old Celtic favorite the tempo is quick without trying to win the Indy 500, the lyrics are understandable, and the fiddle stands out enough for me to hear.

This one I like.",1,1.0
6429,Hey who doesn't like the shuffle.,1,0.0
6430,Great song and I enjoy it.  They are a fantastic duo and have sung many fine songs. Thank you very much.,1,1.0
6431,"I think it is great that they took the time to make a Christian workout sound track but...

They trashed some very good songs in this mix. Some of the vocals are VERY BAD.
Also the tempo is the same for almost all the songs. Rather than 50 songs it sounds like one VERY LONG ONE.
Not what I was looking for, but better than nothing.",0,0.0
6432,"Ok first of all I ordered my copy from Amazon Warehouse Deals. It was listed as Used- Like New.  I have ordered many many things with Amazon, but never have I received such a mis labelled mess as this.  First off the original packaging of the CD's was horribly damaged.  It was dented, scuffed, torn, bent and scratched.  Tape was added to hold the package together which had been advertised as Factory Sealed and there was a sticker on it which said Factory Inspected, which was covering a large amount of the damage.  The CD's appeared to be ok though and I needed them for a Project at the school I work at so I kept them.  When I played them I soon realized that the play lists were not even close to the ones in the listing.... The following is the correct  listing taken from the box.... additionally the cd's had no labeling on them at all so when  I had to transfer them to a holder I needed to  type up a list ... The factory packaging was large and unwieldy and the CDs were not very safely contained in their slips. They were very difficult to remove and even if the original package had been pristine I probably would not have kept them in it. The extra tape peeled off part of the label of one of my cds.  What I listened to sounded ok, but is nothing special.  There was no particular flow of the music and I am glad I purchased another CD which has a much better mix of tunes from the war years

1. Moonlight Serenade --- Music of  Glen Miller
2. Cherokee --- Charlie Barnett
3. My Old Flame ---  Count Basie and his Orchestra
4. Body and Soul --- Bunny Berigan
5. Sentimental Journey --- Les Brown
6. Begin the Beguine --- Jimmy Dorsey
7. Anchors Aweigh --- Tommy Dorsey
8. Honeysuckle Rose --- Claude Hopkins
9. That Old Black Magic --- Ella Fitzgerald
10. King Porter Stomp --- Louis Armstrong

1. And the Angels Sing --- Benny Goodman
2. Aint I misbehaving --- Woody Herman
3. Lover Man --- Billie Holiday
4. I Got it Bad, and That Aint Good --- Lena Horne
5. Ciribiribin --- Harry James
6. All the Things You Are --- Stan Kenton
7. Bugle Call Rag --- Gene Krupa
8. In The Mood --- Music of Glen Miller

1. Lili Marlene --- Marlene Dietrich
2. Stardust --- Vic Damone
3. Sting of Pearls --- Music of Glen Miller
4. Blue Moon --- Les Brown
5. Fools Rush In --- Jimmy Dorsey
6. So Rare --- Tommy Dorsey
7. Sing, Sing, Sing --- Benny Goodman
8. What a Little Moonlight Can Do --- Billie Holiday
9. Ive Heard That Song Before --- Harry James
10. Moonglow --- Artie Shaw

1. One OClock Jump --- Count Basie and his Orchestra
2. Drum Boogie --- Gene Krupa
3. Marie --- Tommy Dorsey
4. Caravan --- Duke Ellington
5. Theres a Small Hotel --- Benny Goodman
6. Do Nothing Till You Hear From Me --- Duke Ellington
7. USO --- Gene Krupa
8. Dont Sit Under the Apple Tree --- Music of Glenn Miller
9. Pennsylvania 6-5000 --- Music of Glen Miller
10. Army --- Tommy Dorsey",0,0.0
6433,"boo rubbish terrible awful garbage useless wasteful full of hateful sounds oh by the way, these are only my first intial reactions. Please know that I've made no real judgements about the people who have made this music possible. Just know that the title was probaly not a good choice.",0,0.0
6434,This is such a great love song. I think it will be played at my wedding.,1,1.0
6435,"Not sure how this happened, but I was looking for this song for someone else.  When I clicked on the preview, we both commented ""That doesn't sound live at all"".

When I purchased the song, it is definitely live and not the song we had previewed.  This is the first time I can say, I wish I had purchased the song on iTunes.  This version is horrible.",0,0.0
6436,This book is very inspiring to play for church or just to play at home.  I am enjoying the boook.,1,0.0
6437,"WHY WOULD ANYONE BUY THIS CD, WHEN THE SONGS AREN'T EVEN LISTED?",0,0.0
6438,Old school hard rock. I can't get enough,1,1.0
6439,Phenomenal actors! Unfortunately the technical sound quality is less than perfect and is at times distracting.,1,1.0
6440,Eh,0,0.0
6441,"The Bible tells us something quite differently.  Sure God loves us but we are wicked by nature and are not worthy of his gift of eternal life.  We lie cheat, cheat and steal.  We fornicate, blaspheme and murder. That's worthy?  We deserve hell and it's only by his Grace that those who turn away from their sins and trust in Jesus as their savior will see that eternal life with him.  I understand the sentiment of the song but the theology is just plain wrong.",0,0.0
6442,Another song that just points to the Lord when you need advice.  He is always there and always hears. He may not answer immediately because that is not always His plan for you.,1,1.0
6443,"I like many songs by Selah, but this has got to be one of my favorite.  I enjoy it immensely.",1,1.0
6444,"This is a powerful song from one of my favorite christian groups. They are wonderful in concert, go see them if you get a chance.",1,1.0
6445,"Really strong bass lines.  This is a southern california reggae band, but they sound very good.  Haven't had a chance to see them live, but I've heard they put on a good show.",1,0.0
6446,Awesome song for anyone who is wondering why they are on planet earth and who cares. Tells us that we are loved by a great God.,1,1.0
6447,Listen to this a whole lot. love the sound and the words are very inspirational. Great band and lead singer,1,1.0
6448,Anything this guy does is a home run....this album is just another example of how great an artist he is.....plus he delivered huge hit singles this time around with the lead song SUNDOWN and of course Care Free Highway.....now on 180 G vinyl....its a welcome addition to my Gordon Lightfoot collection.  Sounds nice in the audiophile world of vinyl!,1,1.0
6449,I'm a big fan!!! I love his music. He's an created entertainer,1,1.0
6450,"Horrible sound. Horrible.

* * * * *",0,0.0
6451,"Micro is one of my favorite dj's, and If you love his hard trance mixes STEER CLEAR of this album. This is some kind of house/club mix that sounds like it came off a cheesy, commercial radio, cd. I didn't find a single song I liked.",0,1.0
6452,Song 1 has a bad spot in it where it sounds like it skips.,0,1.0
6453,"This one was nice, but not really that interesting.",0,0.0
6454,"Miguel Is Strawberry Amazing!!! His work is comparable to Prince, in my humble opinion. I can not wait for more music from him.",1,1.0
6455,bought this album many years ago. re-bought for old time sake.was good music back in those days. music to listen to if you r a stoner. lol.,0,1.0
6456,"Not what I expected, but it remains loyal to the ZOE 1 universe. I was not aware of this album until i found it on Amazon.
Give me MORE! I want more of this music.",1,0.0
6457,Did not like this song,0,0.0
6458,If you're into house music this is the song to have.,1,1.0
6459,"Mission Executed is a speed/thrash album from Target, you can are hear a similar music style band's like vendetta,deathrow,iron angel,living death...German speed/thrash metal

Target does a very good jobb, they play fast and heavy from start to the end, with thrashy and melodic riifs and with some good solos.
The vocal is angry with some high screams here and there typical for this kind of music, but he does a excellent perfomance.

If you like speed/thrash metal from the 80's this is a winner

Target's second album is progressiv and has more technical sound than the debut. The prodction is much better here with a tick and clear sound.

I think there is a good blance between the thrash and the progressiv it all mix very good togheter, its  not to complex and you don't get lost.

The music is filled with good thrash and technical played. They have slowed it a little down, but some track's has also some good speed to it . They change their vocal and thats very sad because is he was very good, but i think the new vocal suits better to this kind of music, he has clearer voice and he sings very good.

The frst couple of lissen to this album i was not so impressed so much, it takes some time to really get into it, this is one of those albums that keep growing on you
Now its one of my favorite Thrash/speed/progrsiv album

I recommend this album from Traget to all metal fans.",1,1.0
6460,Not what I was looking for. I wanted the Cd from the actual movie bc I love the song blackbird. Wasted my money but it was my error.,0,0.0
6461,Seen this cat back in 99 at a blues bar in Portland ore.  Phenomenal guitar player with some kicking vocals to go with it. Very impressive!  12 years later i found his fire red disc.  Really good production.. by the one and only Mr Eddy Kramer,1,1.0
6462,I have 25 live lotus shows and this sounds nothing like their live songs.  I almost thought this was maybe a different band.  Don't care for the vocal hip hop stuff,0,0.0
6463,"There are a couple of good songs on this album.  I purchased it to support the band.  Having seen them in concert and after listening to many of their live recordings, I found this album to be a bit of a disappointment.  But, that could be said about many of the bands in this genre.  Seeing them live and in person is the way to go, with listening to a ""live"" recording as the next best. As with most improvisational artists, studio recordings don't always measure how good a band is organ be.  There is something to be said about the symbiotic relationship between musicians and their fans at a concert that you can't quite grasp unless you experience it.",0,0.0
6464,listen to this album often,1,1.0
6465,My son's favorite band - he asked me for these CD's when he birthday came around and was so happy when they arrived.,1,1.0
6466,"This song is beyond GORGEOUS...Moving...Classic...and Michael's perfect vocals bathe you in a sense of peace and beauty. This is the kind of song you want to share with EVERYONE because it is a ""gift"" within itself.  Pray'R? Amen! Well done, Mr. Castaldo.  Well done, indeed. Absolutely Wonderful!",1,1.0
6467,"The first time I heard ""Believe,"" I wanted to hear the entire cd. It definitely lived up to my expectations. Beautiful music",1,1.0
6468,I like the song and Pia's voice sounds great!  There is no denying that she can really sing and sing well!  It will be cool to see what she produces with her debut album!!,1,1.0
6469,BELLA BELLA BELLA!!,1,1.0
6470,"This is the best song by Conjure One.  I like the music and style of this band.  There are some songs on the album I skip through but ""Pilgrimage"" is really good...my favorite.",1,1.0
6471,"It had a nice beat and it sound real mellow,I would buy the hold album and share it with my friends",1,1.0
6472,"My name is Kylee, which is how I found this. I think I'm exactly like her based on her songs. All her songs are amazing.",1,1.0
6473,It's a good song.,1,1.0
6474,Song is just a minute and a half and ends abruprly. Aparently a corrupt music file. Amazon please look into this.,0,1.0
6475,"The MP3 was only 1 minute long, most of the song missing. This needs to be fixed. Please look into this.",0,0.0
6476,This is not the original. Everything about it looks like it but the songs are not the original cuts!,0,0.0
6477,"Listen closely to the audio samples. You'll hear no dynamic changes, no left hand slurs, no vibrato, and no color changes. Now do an internet search for ""Jordi Morato."" You'll find he exists only in the bio written by ""Music Studios,"" the company that released this recording.

Draw your own conclusion.

If you go to the Music Studio web site, you'll find it offers many other recordings like this. These recordings are being peddled all over the internet, including here. Apparently someone thinks this is a clever way to dupe buyers. If you want to pay to hear a computer-generated performance attributed to a non-existent musician, that's your choice. But if you don't like being cheated out of your money, then don't fall for this shameful ploy.",0,0.0
6478,It's  a  good  song.,1,1.0
6479,lovely music!,1,1.0
6480,I love it!,1,1.0
6481,"Wayne Gratz has long been a talented writer of music and arrainger of others popular songs. ""Four Steps to the Ocean"" is a light and breezy walk along the shore. In Florida it is easy to surrender ones self to this style of music as you gaze out upon the Ocean or Gulf watching the water glistening in the sun or reflecting the light of a bright moon as you listen to the surf break upon the shore. This album calls you home again and again.",1,1.0
6482,"I'm not a big fan of hip-hop to begin with. I usually like Christian hip-hop, but this was terrible. Most of the time compilations are well put together, but this one wasn't. I did not like it at all.",0,0.0
6483,I enjoy Christian Rap but these songs were by various artists and although that can be a good thing sometimes it wasn't on this album. I didn't like it.,0,0.0
6484,ok,0,0.0
6485,"Volume 2 was definitely better that the first one, however I still did not like it. I would not recommend it unless you are truly in love with Christian hip-hop.",0,0.0
6486,"From the HOINH MySpace page (no, I didn't write this!)

What a mixed bag after a few listens to this album. HOINH is a large group, the new wave had some really important records in the past months and weeks. Not enough that these monstrous hits. Let's get in most songs, which you surely know.
It is the definition of the new wave of track and eighties-style, ""Hohohoinhho"". A scenario for a man makes her a star and is on her own. And she leaves him? The participation of the dialogue really captures you and the savvy mix of techno keyboards and catchy is legendary. ""This Is A Gun"" is a fairly optimistic number keypad with a touch of ska feeling, but without the horns. The things this group have keyboards, I'll tell ya. ""I Have A Real Feeling"" is a sensitive love song, and has continued in the direction of the new wave of brilliance, but this time R & B master HOINH a rift in the group. The production is a simple mixture of drum machines and light touch of ivory. A classic era of big hair and their second smash ( ""Space And Time Continuhoinh"" is their first). Their next hit here known to the obscure nature, but if you had an eye on MTV and VH1 for about a month or so in 2007, you have to hear this clubby record with a retro feel in ads for shows reality. ""Cyerscheisse"" is very much like ""N For Nerd,"" but the sound is of a Europe that effort updated dance, which is very plausible, but I do not know, it was could be a huge chart hit here.

They need to know and how these four songs, as I was, and am still, but looked at the rest of the series, and asked: ""Total Hoinh"". Well, the truth is revealed that in this sentence HOINH is really not that the industry is a band, but one of its New-Wave Experiment, worked a few times. The rest of the songs are mostly dark-sounding accounts of love. ""A Fluid In The Light"" trip to Motown ""Karma Chameleon"" (even if this does not come, first served). No one asked for, have they? Trippy request comes as a creepy in ""Banned Electro"" and ""ShakeASpear 4 Shakspeare."" These early efforts together with ""Das Falche Gebot"" are just terrible and dated. ""Banned Electro"" is so much talk here that you think it was a great political song, but it is so dry and pop, that it feels stale rocky.

The not big hits are not so bad, but a required taste, you do not expect here. The fun pop hits here, but are very important and very danceable. For the hits, you might want to be this sentence, but the aging of the eighties synth arrangements pull the album. Also, I know it's strange that I want, that imports, but I found it on a trip and had only musically something different from the United Kingdom. Maybe next time I should for something modern.",1,0.0
6487,"This is Volume 1 of the Sing it Down compilations to support SOA Watch. Great songs and powerful voices, Colleen and Jolie Christine make a great album!",1,1.0
6488,I remember listening to many of he songs that are on this album when I was a single digit old.  Being able to hear Burl Ives once again sing them was a 5 star treat for me.,1,1.0
6489,"I bought this because of the great trumpet music that is in sections of the song, I am seldom so impressed by trumpet music but this was very well done and really makes the song standout. I could not wait to get it so I downloaded the song rather than waiting for the CD to be sent, it makes a great ringtone for the phone. The whole CD is very good and you may want get all the music offered on it.",1,0.0
6490,"big fan of Nindy & RDB in general ! very much liked the song ! Raftaar's vocals are just 1 thing they might have done without as they appear more like scream . apart from that , all cool !",1,1.0
6491,I absolutely love this song. One of my favorites from this singer. ,1,1.0
6492,I looked forever for the full version of this song and finally stumbled upon it here.  I love it has both the Goddess and God part to it.  So many songs favor the Goddess but we have Gods too its nice to hear one that encompasses BOTH,1,0.0
6493,"Seriously... I was listening, then suddenly, poop, in my chair, down my legs, just poop.  One of these days I'm sure it'll be exlained, but #yeah, whatever.",0,0.0
6494,HORRIBLE!!!!! DONT WAST MONEY ON THIS JUNK!,0,1.0
6495,"Millions of musical composers have contributed to our incredibly rich recorded legacy. To me, Josquin rates among the very finest, with Monteverdi, Ssebastian Bach, Beethoven, Brahms, and others of this level. Each writes within his historical period, and each surpasses most others known. The performances in this album are simply superb.",1,1.0
6496,Love,1,1.0
6497,Love this mans musis,1,1.0
6498,One of Nadia's newest releases - this is a nice edited version of a great dance song and an amazing beat for a good workout. I love this woman's voice - it just adds a nice dimension to the dance music arena.,1,1.0
6499,"Still one of my favorite songs from either of these guys. Also check out Mind in motion by these two

Doxx + Feint = Eargasm",1,1.0
6500,I did not research what this CD was about. It is all Techno. Not even good Techno. Just crappy Techno.,0,0.0
6501,I listened to the excerpt on amazon.com. I bought the mp3. I listened to the entire song. And then I deleted the entire song from my computer.,0,0.0
6502,"I'm surprised that no one else has reviewed this album yet. Both songs are lovely(although you're probably a bit tired of ""In The Sun"" if you are a She & Him junkie). Believe it or not, even though I am a Beach Boys fan, S & H's cover version of ""I Can Hear Music"" has this delightful slower rhythm that seems more appropriate for the mood of this song. I could listen to this on repeat for hours and never get bored with it.",1,1.0
6503,"this cd is mediocre at the very best. the guitars are all muffled and sound the same most of the way though. drums are good tho. i don't like the way the singer yells. i saw buny live their better live than on this cd  thats fer sher. anywayz with all the ""hardcore"" bands coming out  theses dayz itz not easy to rise above and be original. their ok but they  sound just like all the rest for the most part. 1 star.",0,0.0
6504,"A bunch of my friends have this CD and now I finally got it. I can not stop listening to it, it is crazy! I think it is awesome how Buny is starting a new style of music called Death Groove. It will be cool once  they start blowing up spreading True Death Groove worldwide. If you are in  to heavy music that you can jump to then get this now! I love how they have  one singer that screams so insanely and one that sings and raps. My other  favorite bands are Slipknot, Coal Chamber, Korn, etc. Can't wait to see  these boys right up there with them. There is no better!
-Emilie",1,1.0
6505,"This album from top to bottom is a diverse mix of smooth melodies that provide a unique musical perspective about living in the faith. I think that the sequencing of the songs was on-point and allowed the listener to go through the ebb and flow of the walk that most Christians have. Christon's voice is as smooth as they come and he doesn't ""overdo"" it in any of the tracks. I feel that he is a great blend of what it takes to be a relevant musical voice in the Kingdom.

This is one of those albums where my ""favorite"" song can change day to day. The first song to lead me to this album long ago was ""Isle of You"", which was a title that caught me initially because of it's play on words (as a poet/write, I had to dig that). The song was so amazing to me that I do wish that I would've known about it before my wedding - definitely a wedding song! I have to also say, though, that the title track is one of repentance that I can feel every word of. I have so much love for the Fred Hammond original, ""Mender of Broken Hearts"", so much in fact that I would argue that the remake is just as high of quality as the original, which is certainly not always the case.

After listening to this for a couple of years, I now have gotten caught up with ""Gray's Conclusion"", which to me is just as transparent as the majority of the album, but is the right summation of who Gray is as an imperfect man, but his effort to be the best that he was created by the Father. Truly, it served as the reiteration of the album's title - almost a continuation of ""Even With Evil With Me"" in it's own way.

For those who appreciate musical tastes of Jazz, R&B, and just message with the right message, this album is the one to go with. Every project since has been of excellent quality. Keep your ears open for this man of God, because he has something important to share by way of his gift of music.",1,1.0
6506,beautiful,1,1.0
6507,"Awesome job in Euless Texas last night Bri!  Congrats on your Texas and Nashville success.  Keep on writing!

Oh yea, this album has some of her future greatest hits...probably best to buy along with her newer stuff.",1,1.0
6508,My oldest daughter had to memorize the books of the Bible for a class at church and she was able to memorize it within days. The melody of the song was perfect and I also printed out a list so she could read and sing.,1,1.0
6509,"I WAS VERY DISAPPOINTED.  IT IS ONLY PART OF A SONG.  I WOULD THINK THAT EVEN FOR 99 CENTS, YOU WOULD GET A WHOLE SONG.  MAYBE I DIDN'T NOTICE WHEN BUYING.  DID IT SAY YOU'D GET ONLY A PART OF THE SONG?  NOT ONLY THAT, THE PORTION OF THE SONG I GOT WAS NOT EASY TO UNDERSTAND.  THE BOOKS OF THE BIBLE THAT WERE ON THE CLIP SHOULD HAVE BEEN ENUNCIATED MORE CORRECTLY THAN THEY WERE. ALL IN ALL, NOT A PLEASANT EXPERIENCE AND THIS CLIP WILL NOT BE WORTH PLAYING FOR MY GRANDCHILDREN.",0,0.0
6510,Angelia Chan sang with beauty and distinction.  The words of the song were sung clearly and the music and the vocalization lifted of the message of Jesus.,1,1.0
6511,LOVE THIS SONG!!!!!. I sang it to my wife. Very well written by C. Gray. It can be uses as a wedding songz or anniversary songz,1,1.0
6512,"Played on an unusual instrument, this version os Clair De Lune is hauntingly beautiful.",1,0.0
6513,Everything I order from Amazon is either simple to download or has been shipped on time.  Very satisfied.,1,0.0
6514,Tom Rust sings this song with emotional depth as though he is living the words and he sings it with technical proficiency.,1,1.0
6515,Excellent,1,1.0
6516,Love this song reminds me of my military days. In Fort Dix's . New Jersey,1,1.0
6517,Very peaceful,1,0.0
6518,Such an amazing album with many good songs I highly recommend it to any fan of Strike Anywhere or just punk music in general alot of the songs also have good lyrics to back them up with messages which makes it that much better,1,1.0
6519,"Can't say a bad thing about Strike Anywhere or this cd. As a band, they are always thought provoking, fun, intense and overall consistent; you know what you are going to get when you pop in one of their cds and that's always a good thing. After a few years since their last cd, this one was a great return to form. I had high hopes for it and it delivered. It's a great cd that will appeal to new Strike Anywhere listeners, casual fans, die-hard fans and even people that may believe they aren't fans of this type of political fueled punk rock. Bottom line, you can't go wrong with this cd.",1,1.0
6520,"I have to agree entirely with the earlier review by CallMeGod.  The vocalist induces listening fatigue after the third or fourth song due to his whiny nasal and basically boring vocal style.  He seems to have processed the main vocal with his own slightly de-tuned overdubbed back-up vocal )or applied some sort of effect - sounds a bit like Autotune to me), but the end result is essentially harsh, irritating and annoying.  Nothing smooth or 'groove' about it at all.  It could be that the vocal melody line is just too flat all around, and no vocalist could have saved these songs, but whatever the problem is, this CD is a total miss.",0,1.0
6521,"I'm going to have to break off from the other reviews written here.

I have been listening to John Brown's Body (JBB) for a couple of years now, a really big fan of their sound and performance ever since I saw them live.
From such older classics like ""Garden Tree"", ""Feel"" and even to more recent hits like ""Resonate"" and ""Picking Up."" These songs range from having funky dub, laid back reggae, and all around feel-good music.

Unfortunately I can't say the same for this latest release from the group.
""Amplify"" sounds like an all-to-familiar attempt for the band to go more mainstream to bring in more fans. It's almost as they're trying to hard, with songs like ""Amplify,"" with some joker rapper spitting verses towards the end of the song. A rapper? In Jbb? It sounds as bad as it seems.

On top of this much more mainstream and at some points boring melodies, they also adopt common and overdone vocal lines, evident in ""Push some air."" Just listen to the first verse, and you'll know what I'm talking about.
But not all the songs are complete garbage. The songs I did enjoy were coincidentally the ones that sounded way too similar to previous classics. This is where ""Sky Juice"", ""Give yourself over"", and ""Zion triad"" fit nicely.
The rest of the songs fit in the void of a combination of genres that just don't work. Examples are ""So Aware"", which is a failed take of JBB trying to make a love song for teenagers to croon to each other, with the overuse of string instruments. ""Be at peace"" sounds like it was created for a Disney movie like Little Mermaid, when our two heroes fall in love.

Bashing aside, I would not recommend this album to any JBB fans who enjoy their more classic sound. ""Amplify"" strays far from the path, infusing more mainstream and gimmick sounding genres.",0,1.0
6522,"For over a decade, the American band John Brown's Body has continued to refine and improve upon their authentic roots reggae sound with each of their previous five releases.  Their new CD `Amplify' contains diverse music that continues to direct this positive vibe in a fresh and exciting direction.  The 12 tracks on this release incorporate a myriad of influences ranging from toasting and psychadelia to dancehall, hip-hop and electronica. The instantly recognizable skank of reggae is still prominent throughout most of the tracks, but that usual format is altered, enhanced and cleverly rewoven into a unique sonic hybrid that almost defies categorization.

Elliot Martin, the bands lead singer and front man, possesses a distinctive voice that reveals itself in a multitude of vocalization techniques - powerful intonations and crisp, exact chatting can seamlessly flow into controlled intimacy or combine with his own splendid self-supporting back-up vocals.  His voice, blessed with a warm equalized tone, often is displayed utilizing controlled syllabic fluctuations which would make even the most confident verbalist jealous.  Mr. Martin is also the catalyst behind the well structured and conscious lyrics and he has shown increased confidence in his song craft that was evident on the 2002 release `Spirits All Around Us` and dominated on the excellent 2005 CD `Pressure Points.`

`Speak of the devil' is  a sinister effort built upon a one-drop riddim that warns the listener to be more aware and reconfirms that the righteous shall always prevail regardless of any forms of opposition.  Vaughn Benjamin of the group Midnite contributes a patois-intense vocal towards the end of the track, nicely complimenting the concrete solid dub rhythms.  `Skyjuice,' perhaps the most imposing track on the release, is resplendent with intricately dense horns and tremendous groove-heavy beats from the always impressive drummer Tommy Benedetti.  `Ghost Notes,' infused with a heavy established skanking riff not heard since the days of early Aswad at their finest hour, is a mid-tempo reflective piece that pays due respect to the band's former bass player Scott Palmer, who passed away a few years ago.  The lyrics are poignant and display an ardent compassion seldom found in contemporary song writing.  "" Gave with every note he played, we won't be forgetful. ""

While fundamentally faithful to the reggae vibe, John Browns Body creatively weaves rhythms and beats with layered instrumentation that provides a foundation for complex call and response vocals and splendid brass flourishes. The guitar work is tight and circulates amidst a variety of layered keyboard parts that act as a supportive framework throughout the songs.  Throughout the entire disc, innovative dub-friendly basslines enjoy enlightened interplay with crisp, bouncy drum beats.

The inclusion of exotic instrumentation such as the kora and violin take the galloping track `So Aware' outside the traditional reggae parameters to a subtle, worldly flavor echoing stylistic integrations used by North African Rai musicians.  Another contributing ingredient to the entire John Brown's Body sound are the exception production techniques that meticulously meld the surfeit of rhythms and beats with rich instrumentation, detailed harmonization and an enveloping use of atmosphere.  The editing is stellar and the expressive arrangements are complete with unexpected twists.  Live soundman and studio producer Jason `Jocko' Randall polishes the bands current creations enhancing the cross pollination of numerous musical rhythmic styles.  The result is a new style of music that possesses a vibe always loyal to the mystic, earthly tones of roots reggae while being inventive, groove-heavy and cool.

John Brown's Body have established themselves as perhaps America's most creative and dedicated reggae ensemble.  On `Amplify,' the latest incarnation of the band successfully executes a variety of moods that are ambitious and vibrantly experimental.  With the addition of new band members, Elliot Martin and Tommy Benedetti have embraced a new found sense of purpose and delivered a collection of compositions slightly ahead of its time. The music and lyrics demand that the listener's brain multitask to appreciate the sophisticated textures and depth of arrangements.  However you describe this music: groove music with reggae overtones or dubby electronica fusion roots, the final result is energetic, very original and ultimately impressive.",1,1.0
6523,"This is a wonderful collection of orchestrated Satie with some extraneous electronic adaptions which sometimes gets in the way.  I am constantly on the look for a CD copy of this record, but, alas, it, as yet, doesn't exist in that format.",1,1.0
6524,"I purchased this tune to add to a family slide show of pictures (using Muvee software) that I'm creating as a gift for my mother who has dementia.  I planned to burn the slide show to a DVD.  I'm very disappointed that when I attempted to add this song to the slide show, I received an error message so I cannot use it.  Not sure if the error message is due to a download problem. It did not cost much in terms of money but it did take a lot of time to pick out just the right song. I'm just unhappy that I wasted so much time and  don't have enough time to figure out what went wrong or how to correct it.",0,1.0
6525,"One star for misleading customers into thinking this might be original music. It is not and though it might be technically acceptable, it is missing the original art which made the song what it is.
It's disgusting how prevalent this deceit is!",0,0.0
6526,ok,0,0.0
6527,"Wow David Tennant can sing, who knew - the pairing between him and Catherine Tate is superb, and funning and really good. Miss Tate has a beautiful voice and the better one. If you like Dr Who - Doctor/Donna - you will love this - if you liked ""Much ado about nothing"" you will love this.",1,1.0
